year,month,month_name,date,longitude,latitude,smi,evi,ndmi,ndre,rainfall,spi,elevation,soil_texture
2017,4,Apr,4/1/2017,34.7228,0.9667,0,-0.4797,-0.9066,-0.1162,-2045.0885,-4.0218,2543,4
2017,5,May,5/1/2017,34.7228,0.9667,0,-0.4538,-0.8756,-0.1032,-1952.7617,-3.8853,2543,4
2017,6,Jun,6/1/2017,34.7228,0.9667,0,-0.4279,-0.8446,-0.0902,-1860.4349,-3.7488,2543,4
2017,7,Jul,7/1/2017,34.7228,0.9667,0,-0.402,-0.8136,-0.0772,-1768.1081,-3.6123,2543,4
2017,8,Aug,8/1/2017,34.7228,0.9667,0,-0.3761,-0.7826,-0.0642,-1675.7813,-3.4758,2543,4
2018,3,Mar,3/1/2018,34.7228,0.9667,0,-0.1948,-0.5656,0.0268,-1029.4937,-2.5203,2543,4
2018,4,Apr,4/1/2018,34.7228,0.9667,0,-0.1689,-0.5346,0.0398,-937.1669,-2.3838,2543,4
2018,5,May,5/1/2018,34.7228,0.9667,0,-0.143,-0.5036,0.052799999999999875,-844.8401,-2.2473,2543,4
2018,6,Jun,6/1/2018,34.7228,0.9667,0,-0.1171,-0.4726,0.0658,-752.5133,-2.1108,2543,4
2018,7,Jul,7/1/2018,34.7228,0.9667,0,-0.0912,-0.4416,0.0788,-660.1865,-1.9743,2543,4
2018,8,Aug,8/1/2018,34.7228,0.9667,0,-0.0653,-0.4106,0.0918,-567.8597,-1.8378,2543,4
2019,3,Mar,3/1/2019,34.7228,0.9667,0,0.116,-0.1936,0.1828,78.4279,-0.8823,2543,4
2019,4,Apr,4/1/2019,34.7228,0.9667,0,0.1419,-0.1626,0.1958,170.7547,-0.7458,2543,4
2019,5,May,5/1/2019,34.7228,0.9667,0.0804,0.3258,0.0804,0.4237,169.1215,-1.4348,2543,4
2019,6,Jun,6/1/2019,34.7228,0.9667,0.4388,0.7233,0.4388,0.579,172.3381,0.2053,2543,4
2019,7,Jul,7/1/2019,34.7228,0.9667,0.1087,0.378,0.1087,0.4105,157.571,-0.7808,2543,4
2019,8,Aug,8/1/2019,34.7228,0.9667,0,0.1701,-0.1035,0.2221,245.4867,0.2344,2543,4
2020,3,Mar,3/1/2020,34.7228,0.9667,0.1044,0.3256,0.1044,0.3395,245.3861,1.8958,2543,4
2020,4,Apr,4/1/2020,34.7228,0.9667,0.0388,0.2626,0.0388,0.3326,252.019,0.4757,2543,4
2020,5,May,5/1/2020,34.7228,0.9667,0.1541,0.337,0.1541,0.3882,210.8701,-0.5759,2543,4
2020,6,Jun,6/1/2020,34.7228,0.9667,0.3312,0.5505,0.3312,0.6108,230.758,1.439,2543,4
2020,7,Jul,7/1/2020,34.7228,0.9667,0.375,0.6906,0.375,0.5052,259.8768,0.6711,2543,4
2020,8,Aug,8/1/2020,34.7228,0.9667,0.328125,0.617625,0.307425,0.4618375,235.631025,0.4508875,2543,4
2021,3,Mar,3/1/2021,34.7228,0.9667,0,0.1068,-0.1656,0.1583,65.9106,-1.0906,2543,4
2021,4,Apr,4/1/2021,34.7228,0.9667,0,0.1051,-0.0922,0.1395,243.79,0.352,2543,4
2021,5,May,5/1/2021,34.7228,0.9667,0.2237,0.4867,0.2237,0.4825,273.7311,0.7174,2543,4
2021,6,Jun,6/1/2021,34.7228,0.9667,0.3153,0.5625,0.3153,0.4951,142.5399,-0.4239,2543,4
2021,7,Jul,7/1/2021,34.7228,0.9667,0.1021,0.4006,0.1021,0.3409,113.0375,-1.4129,2543,4
2021,8,Aug,8/1/2021,34.7228,0.9667,0.1277,0.3689,0.1277,0.3851,182.7538,-0.5355,2543,4
2022,3,Mar,3/1/2022,34.7228,0.9667,0,0.1783,-0.0838,0.1445,78.9532,-0.8735,2543,4
2022,4,Apr,4/1/2022,34.7228,0.9667,0,0.2286,-0.0593,0.1671,189.1426,-0.4694,2543,4
2022,5,May,5/1/2022,34.7228,0.9667,0.3175,0.8201,0.3175,0.4662,207.5031,-0.6452,2543,4
2022,6,Jun,6/1/2022,34.7228,0.9667,0.3426,0.8008,0.3426,0.4702,100.7032,-1.3074,2543,4
2022,7,Jul,7/1/2022,34.7228,0.9667,0.236,0.5428,0.236,0.283,186.4082,-0.3716,2543,4
2022,8,Aug,8/1/2022,34.7228,0.9667,0.2065,0.5038874999999999,0.2016875,0.26516249999999997,185.2081125,-0.2308125,2543,4
2023,3,Mar,3/1/2023,34.7228,0.9667,0,0.2315,-0.0385,0.1403,176.8075,0.7547,2543,4
2023,4,Apr,4/1/2023,34.7228,0.9667,0.0857,0.4518,0.0857,0.2636,175.4458,-0.6753,2543,4
2023,5,May,5/1/2023,34.7228,0.9667,0.1067,0.5546,0.1067,0.2677,204.4887,-0.7072,2543,4
2023,6,Jun,6/1/2023,34.7228,0.9667,0.1921,0.802,0.1921,0.2586,201.7268,0.8259,2543,4
2023,7,Jul,7/1/2023,34.7228,0.9667,0.17,0.5987,0.17,0.2878,151.4167,-0.8682,2543,4
2023,8,Aug,8/1/2023,34.7228,0.9667,0.1941,0.6381,0.1941,0.3786,144.7965,-1.0013,2543,4
2024,3,Mar,3/1/2024,34.7228,0.9667,0.1778,0.601,0.1778,0.3536,100.922,-0.508,2543,4
2024,4,Apr,4/1/2024,34.7228,0.9667,0.2182,0.6696,0.2182,0.3795,248.3414,0.4204,2543,4
2024,5,May,5/1/2024,34.7228,0.9667,0.2415,0.6912,0.2415,0.3834,216.2425,-0.4654,2543,4
2024,6,Jun,6/1/2024,34.7228,0.9667,0,0.2214,-0.0026,0.124,90.9759,-1.5128,2543,4
2024,7,Jul,7/1/2024,34.7228,0.9667,0.0627,0.3571,0.0627,0.178,230.6613,0.2565,2543,4
2024,8,Aug,8/1/2024,34.7228,0.9667,0,0.1731,-0.0858,0.1174,208.1501,-0.2238,2543,4
2025,3,Mar,3/1/2025,34.7228,0.9667,0,0.1888,-0.0359,0.1453,179.471,0.799,2543,4
2025,4,Apr,4/1/2025,34.7228,0.9667,0.2847,0.7595,0.2847,0.4275,197.1784,-0.3486,2543,4
2025,5,May,5/1/2025,34.7228,0.9667,0.3612,0.8803,0.3612,0.4494,275.9543,0.7631,2543,4
2025,6,Jun,6/1/2025,34.7228,0.9667,0.2803,0.6411,0.2803,0.309,159.2748,-0.0705,2543,4
2025,7,Jul,7/1/2025,34.7228,0.9667,0.2144,0.6401,0.2144,0.3195,336.2824,1.7555,2543,4
2025,8,Aug,8/1/2025,34.7228,0.9667,0.1813,0.4008,0.1813,0.2269,164.2494,-0.7626,2543,4
2017,3,Mar,3/1/2017,34.7493,1.0065,0,-0.8064,-1.4995,-0.5986,-1665.8955,-2.733,2202,1
2017,4,Apr,4/1/2017,34.7493,1.0065,0,-0.7657,-1.4433,-0.564,-1593.5447,-2.6531,2202,1
2017,5,May,5/1/2017,34.7493,1.0065,0,-0.725,-1.3871,-0.5294,-1521.1939,-2.5732,2202,1
2017,6,Jun,6/1/2017,34.7493,1.0065,0,-0.6843,-1.3309,-0.4948,-1448.8431,-2.4933,2202,1
2017,7,Jul,7/1/2017,34.7493,1.0065,0,-0.6436,-1.2747,-0.4602,-1376.4923,-2.4134,2202,1
2017,8,Aug,8/1/2017,34.7493,1.0065,0,-0.6029,-1.2185,-0.4256,-1304.1415,-2.3335,2202,1
2018,3,Mar,3/1/2018,34.7493,1.0065,0,-0.318,-0.8251,-0.1834,-797.6859,-1.7742,2202,1
2018,4,Apr,4/1/2018,34.7493,1.0065,0,-0.2773,-0.7689,-0.1488,-725.3351,-1.6943,2202,1
2018,5,May,5/1/2018,34.7493,1.0065,0,-0.2366,-0.7127,-0.1142,-652.9843,-1.6144,2202,1
2018,6,Jun,6/1/2018,34.7493,1.0065,0,-0.1959,-0.6565,-0.0796,-580.6335,-1.5345,2202,1
2018,7,Jul,7/1/2018,34.7493,1.0065,0,-0.1552,-0.6003,-0.045,-508.2827,-1.4546,2202,1
2018,8,Aug,8/1/2018,34.7493,1.0065,0,-0.1145,-0.5441,-0.0104,-435.9319,-1.3747,2202,1
2019,3,Mar,3/1/2019,34.7493,1.0065,0,0.1704,-0.1507,0.2318,70.5237,-0.8154,2202,1
2019,4,Apr,4/1/2019,34.7493,1.0065,0,0.2111,-0.0945,0.2664,142.8745,-0.7355,2202,1
2019,5,May,5/1/2019,34.7493,1.0065,0.1684,0.4087,0.1684,0.4115,136.539,-1.2363,2202,1
2019,6,Jun,6/1/2019,34.7493,1.0065,0.2698,0.5892,0.2698,0.479,160.0401,0.3354,2202,1
2019,7,Jul,7/1/2019,34.7493,1.0065,0.2928,0.4853,0.2928,0.4285,148.9056,-0.6015,2202,1
2019,8,Aug,8/1/2019,34.7493,1.0065,0.2467,0.4232,0.2467,0.4838,226.6905,0.3213,2202,1
2020,3,Mar,3/1/2020,34.7493,1.0065,0.206,0.4091,0.206,0.4057,218.3873,1.9093,2202,1
2020,4,Apr,4/1/2020,34.7493,1.0065,0.209,0.4525,0.209,0.4661,229.4206,0.6932,2202,1
2020,5,May,5/1/2020,34.7493,1.0065,0.2914,0.5311,0.2914,0.506,177.2812,-0.2662,2202,1
2020,6,Jun,6/1/2020,34.7493,1.0065,0.2705,0.4865,0.2705,0.5112,215.2376,1.5726,2202,1
2020,7,Jul,7/1/2020,34.7493,1.0065,0.2058,0.494,0.2058,0.3636,245.7165,0.9573,2202,1
2020,8,Aug,8/1/2020,34.7493,1.0065,0.2295,0.4843,0.2295,0.4818,339.0462,1.8709,2202,1
2021,3,Mar,3/1/2021,34.7493,1.0065,0,0.18,-0.1344,0.2502,55.2191,-1.0975,2202,1
2021,4,Apr,4/1/2021,34.7493,1.0065,0.0322,0.2704,0.0008,0.2842,192.7679,0.0882,2202,1
2021,5,May,5/1/2021,34.7493,1.0065,0.2567,0.5242,0.2567,0.5118,222.7507,0.8165,2202,1
2021,6,Jun,6/1/2021,34.7493,1.0065,0.2985,0.5368,0.2985,0.5311,117.5607,-0.6168,2202,1
2021,7,Jul,7/1/2021,34.7493,1.0065,0.2862,0.5677,0.2862,0.4949,104.9826,-1.3087,2202,1
2021,8,Aug,8/1/2021,34.7493,1.0065,0.2435,0.501,0.2435,0.5192,157.2236,-0.6369,2202,1
2022,3,Mar,3/1/2022,34.7493,1.0065,0,0.2043,-0.087,0.1432,70.5607,-0.8147,2202,1
2022,4,Apr,4/1/2022,34.7493,1.0065,0,0.2118,-0.0839,0.1503,159.1744,-0.4664,2202,1
2022,5,May,5/1/2022,34.7493,1.0065,0.1331,0.4633,0.1331,0.3075,162.353,-0.6216,2202,1
2022,6,Jun,6/1/2022,34.7493,1.0065,0.2221,0.5887,0.2221,0.3615,91.0916,-1.2101,2202,1
2022,7,Jul,7/1/2022,34.7493,1.0065,0.1976,0.7576,0.1976,0.1763,157.381,-0.4651,2202,1
2022,8,Aug,8/1/2022,34.7493,1.0065,0.2088,0.7527,0.2088,0.3081,310.7432,1.4806,2202,1
2023,3,Mar,3/1/2023,34.7493,1.0065,0,0.2049,-0.0929,0.135,153.5163,0.7139,2202,1
2023,4,Apr,4/1/2023,34.7493,1.0065,0.0555,0.374,0.0555,0.2272,149.0615,-0.6333,2202,1
2023,5,May,5/1/2023,34.7493,1.0065,0.1463,0.5225,0.1463,0.3219,154.4885,-0.8089,2202,1
2023,6,Jun,6/1/2023,34.7493,1.0065,0.1802,0.5421,0.1802,0.3114,171.187,0.5852,2202,1
2023,7,Jul,7/1/2023,34.7493,1.0065,0.1727,0.5252,0.1727,0.3321,112.3011,-1.1909,2202,1
2023,8,Aug,8/1/2023,34.7493,1.0065,0.131,0.4718,0.131,0.3092,119.7007,-1.1544,2202,1
2024,3,Mar,3/1/2024,34.7493,1.0065,0.0934,0.418,0.0934,0.2719,85.3428,-0.5424,2202,1
2024,4,Apr,4/1/2024,34.7493,1.0065,0.1487,0.5123,0.1487,0.3082,222.9206,0.5859,2202,1
2024,5,May,5/1/2024,34.7493,1.0065,0.1921,0.5377,0.1921,0.3392,165.9662,-0.5356,2202,1
2024,6,Jun,6/1/2024,34.7493,1.0065,0.205,0.6479,0.205,0.3081,82.7335,-1.3975,2202,1
2024,7,Jul,7/1/2024,34.7493,1.0065,0.1632,0.533,0.1632,0.3071,209.149,0.3685,2202,1
2024,8,Aug,8/1/2024,34.7493,1.0065,0.1395,0.4765,0.1395,0.2941,195.7792,-0.1051,2202,1
2025,3,Mar,3/1/2025,34.7493,1.0065,0.023,0.2331,0.0139,0.161,151.5728,0.6781,2202,1
2025,4,Apr,4/1/2025,34.7493,1.0065,0.1709,0.556,0.1709,0.3417,160.9439,-0.4372,2202,1
2025,5,May,5/1/2025,34.7493,1.0065,0.2138,0.6007,0.2138,0.3286,201.6571,0.3142,2202,1
2025,6,Jun,6/1/2025,34.7493,1.0065,0.2474,0.6118,0.2474,0.3637,139.6004,-0.1228,2202,1
2025,7,Jul,7/1/2025,34.7493,1.0065,0.2416,0.6345,0.2416,0.3559,261.3873,1.2096,2202,1
2025,8,Aug,8/1/2025,34.7493,1.0065,0.2238,0.5666,0.2238,0.2845,146.5818,-0.7836,2202,1
2017,3,Mar,3/1/2017,34.7163,1.0499,0.5596999999999996,-0.2847,0.5596999999999996,1.2221000000000017,-2209.8089,-3.9864,2666,4
2017,4,Apr,4/1/2017,34.7163,1.0499,0.5471999999999997,-0.2557,0.5471999999999997,1.1930000000000016,-2114.4684,-3.8556,2666,4
2017,5,May,5/1/2017,34.7163,1.0499,0.5346999999999996,-0.2267,0.5346999999999996,1.1639000000000017,-2019.1279,-3.7248,2666,4
2017,6,Jun,6/1/2017,34.7163,1.0499,0.5221999999999996,-0.1977,0.5221999999999996,1.1348000000000016,-1923.7874,-3.594,2666,4
2017,7,Jul,7/1/2017,34.7163,1.0499,0.5096999999999996,-0.1687,0.5096999999999996,1.1057000000000015,-1828.4469,-3.4632,2666,4
2017,8,Aug,8/1/2017,34.7163,1.0499,0.49719999999999964,-0.1397,0.49719999999999964,1.0766000000000013,-1733.1064,-3.3324,2666,4
2018,3,Mar,3/1/2018,34.7163,1.0499,0.4096999999999998,0.0633,0.4096999999999998,0.8729000000000009,-1065.7229,-2.4168,2666,4
2018,4,Apr,4/1/2018,34.7163,1.0499,0.3971999999999998,0.0923,0.3971999999999998,0.8438000000000008,-970.3824,-2.286,2666,4
2018,5,May,5/1/2018,34.7163,1.0499,0.3846999999999998,0.12129999999999974,0.3846999999999998,0.8147000000000008,-875.0419,-2.1552,2666,4
2018,6,Jun,6/1/2018,34.7163,1.0499,0.37219999999999986,0.15029999999999977,0.37219999999999986,0.7856000000000007,-779.7014,-2.0244,2666,4
2018,7,Jul,7/1/2018,34.7163,1.0499,0.35969999999999985,0.1792999999999998,0.35969999999999985,0.7565000000000006,-684.3609,-1.8936,2666,4
2018,8,Aug,8/1/2018,34.7163,1.0499,0.34719999999999984,0.20829999999999982,0.34719999999999984,0.7274000000000005,-589.0204,-1.7628,2666,4
2019,3,Mar,3/1/2019,34.7163,1.0499,0.2597,0.4113,0.2597,0.5237,78.3631,-0.8472,2666,4
2019,4,Apr,4/1/2019,34.7163,1.0499,0.2472,0.4403,0.2472,0.4946,173.7036,-0.7164,2666,4
2019,5,May,5/1/2019,34.7163,1.0499,0.2503,0.4091,0.2503,0.5135,162.5608,-1.3117,2666,4
2019,6,Jun,6/1/2019,34.7163,1.0499,0.0704,0.1477,0.0704,0.1748,170.1837,0.1546,2666,4
2019,7,Jul,7/1/2019,34.7163,1.0499,0.2551,0.3976,0.2551,0.4772,170.2039,-0.6196,2666,4
2019,8,Aug,8/1/2019,34.7163,1.0499,0.2247,0.4819,0.2247,0.3928,250.8407,0.2964,2666,4
2020,3,Mar,3/1/2020,34.7163,1.0499,0.2477,0.4637,0.2477,0.461,243.4295,1.8756,2666,4
2020,4,Apr,4/1/2020,34.7163,1.0499,0.2735,0.4271,0.2735,0.5363,257.9972,0.5087,2666,4
2020,5,May,5/1/2020,34.7163,1.0499,0.2416,0.3916,0.2416,0.455,206.1523,-0.3727,2666,4
2020,6,Jun,6/1/2020,34.7163,1.0499,0.1589,0.3024,0.1589,0.2517,249.1346,1.7132,2666,4
2020,7,Jul,7/1/2020,34.7163,1.0499,0.2092,0.3443,0.2092,0.3743,272.9182,0.8631,2666,4
2020,8,Aug,8/1/2020,34.7163,1.0499,0.2175625,0.3564125,0.2175625,0.3932625,247.02020000000002,0.623275,2666,4
2021,3,Mar,3/1/2021,34.7163,1.0499,0.2761,0.4412,0.2761,0.526,65.7342,-1.0555,2666,4
2021,4,Apr,4/1/2021,34.7163,1.0499,0.1768,0.313,0.1768,0.3695,228.3808,0.0783,2666,4
2021,5,May,5/1/2021,34.7163,1.0499,0.2574,0.4049,0.2574,0.5293,259.5908,0.7784,2666,4
2021,6,Jun,6/1/2021,34.7163,1.0499,0.2552,0.3942,0.2552,0.4818,133.6928,-0.5658,2666,4
2021,7,Jul,7/1/2021,34.7163,1.0499,0.0928,0.1915,0.0928,0.1075,121.7533,-1.319,2666,4
2021,8,Aug,8/1/2021,34.7163,1.0499,0.2512,0.3966,0.2512,0.5351,179.8698,-0.5864,2666,4
2022,3,Mar,3/1/2022,34.7163,1.0499,0.1812,0.4379,0.1812,0.3261,79.518,-0.8282,2666,4
2022,4,Apr,4/1/2022,34.7163,1.0499,0.1805,0.457,0.1805,0.3249,196.1487,-0.3902,2666,4
2022,5,May,5/1/2022,34.7163,1.0499,0.1631,0.4101,0.1631,0.31,186.9769,-0.7858,2666,4
2022,6,Jun,6/1/2022,34.7163,1.0499,0.1617,0.3941,0.1617,0.3032,102.3305,-1.185,2666,4
2022,7,Jul,7/1/2022,34.7163,1.0499,0.117,0.2564,0.117,0.063,175.1547,-0.5481,2666,4
2022,8,Aug,8/1/2022,34.7163,1.0499,0.1399,0.4407,0.1399,0.2612,346.1041,1.4814,2666,4
2023,3,Mar,3/1/2023,34.7163,1.0499,0.1979125,0.4584625,0.1979125,0.31072500000000003,199.77960000000002,-0.375875,2666,4
2023,4,Apr,4/1/2023,34.7163,1.0499,0.2062,0.461,0.2062,0.3178,178.8761,-0.6412,2666,4
2023,5,May,5/1/2023,34.7163,1.0499,0.1917,0.4545,0.1917,0.3284,195.7245,-0.5973,2666,4
2023,6,Jun,6/1/2023,34.7163,1.0499,0.204,0.5153,0.204,0.3262,189.8347,0.5425,2666,4
2023,7,Jul,7/1/2023,34.7163,1.0499,0.2671,-0.1257,0.2671,-0.041,131.8454,-1.1733,2666,4
2023,8,Aug,8/1/2023,34.7163,1.0499,0.1923,0.462,0.1923,0.3426,145.4262,-1.0148,2666,4
2024,3,Mar,3/1/2024,34.7163,1.0499,0.2031,0.4835,0.2031,0.338,95.0262,-0.5724,2666,4
2024,4,Apr,4/1/2024,34.7163,1.0499,0.2104,0.5359,0.2104,0.3402,271.8028,0.7094,2666,4
2024,5,May,5/1/2024,34.7163,1.0499,0.1768,0.4079,0.1768,0.3229,191.8994,-0.6797,2666,4
2024,6,Jun,6/1/2024,34.7163,1.0499,0.2166,0.4844,0.2166,0.3247,89.3366,-1.4415,2666,4
2024,7,Jul,7/1/2024,34.7163,1.0499,0.1955,0.4908,0.1955,0.3267,243.2439,0.4347,2666,4
2024,8,Aug,8/1/2024,34.7163,1.0499,0.1553,0.4389,0.1553,0.3135,224.6055,-0.0299,2666,4
2025,3,Mar,3/1/2025,34.7163,1.0499,0.2028,0.4571,0.2028,0.3003,179.039,0.8134,2666,4
2025,4,Apr,4/1/2025,34.7163,1.0499,0.1834,0.4564,0.1834,0.3308,197.2744,-0.3738,2666,4
2025,5,May,5/1/2025,34.7163,1.0499,0.1797,0.4197,0.1797,0.2815,251.377,0.6015,2666,4
2025,6,Jun,6/1/2025,34.7163,1.0499,0.1825,0.4056,0.1825,0.3058,155.0548,-0.1441,2666,4
2025,7,Jul,7/1/2025,34.7163,1.0499,0.1838,0.4473,0.1838,0.2862,306.1996,1.3435,2666,4
2025,8,Aug,8/1/2025,34.7163,1.0499,0.1851,0.48899999999999993,0.1851,0.2666,457.34439999999995,2.8311,2666,4
2017,3,Mar,3/1/2017,34.7079,1.0961,1.4143,2.869999999999999,1.4143,3.4517000000000007,-1860.8596,-3.3155,2729,4
2017,4,Apr,4/1/2017,34.7079,1.0961,1.3616,2.7657999999999987,1.3616,3.3265000000000007,-1780.1544,-3.212,2729,4
2017,5,May,5/1/2017,34.7079,1.0961,1.3089,2.661599999999999,1.3089,3.2013000000000007,-1699.4492,-3.1085,2729,4
2017,6,Jun,6/1/2017,34.7079,1.0961,1.2562,2.5573999999999995,1.2562,3.0761000000000007,-1618.744,-3.005,2729,4
2017,7,Jul,7/1/2017,34.7079,1.0961,1.2034999999999998,2.453199999999999,1.2034999999999998,2.9509000000000003,-1538.0388,-2.9015,2729,4
2017,8,Aug,8/1/2017,34.7079,1.0961,1.1507999999999998,2.3489999999999993,1.1507999999999998,2.8257000000000003,-1457.3336,-2.798,2729,4
2018,3,Mar,3/1/2018,34.7079,1.0961,0.7818999999999999,1.6195999999999995,0.7818999999999999,1.9493000000000005,-892.3972,-2.0735,2729,4
2018,4,Apr,4/1/2018,34.7079,1.0961,0.7292,1.5153999999999994,0.7292,1.8241000000000005,-811.692,-1.97,2729,4
2018,5,May,5/1/2018,34.7079,1.0961,0.6764999999999999,1.4111999999999996,0.6764999999999999,1.6989000000000003,-730.9868,-1.8665,2729,4
2018,6,Jun,6/1/2018,34.7079,1.0961,0.6237999999999999,1.3069999999999995,0.6237999999999999,1.5737000000000003,-650.2816,-1.763,2729,4
2018,7,Jul,7/1/2018,34.7079,1.0961,0.5710999999999999,1.2027999999999996,0.5710999999999999,1.4485000000000003,-569.5764,-1.6595,2729,4
2018,8,Aug,8/1/2018,34.7079,1.0961,0.5184,1.0985999999999998,0.5184,1.3233000000000004,-488.8712,-1.556,2729,4
2019,3,Mar,3/1/2019,34.7079,1.0961,0.1495,0.3692,0.1495,0.4469,76.0652,-0.8315,2729,4
2019,4,Apr,4/1/2019,34.7079,1.0961,0.0968,0.265,0.0968,0.3217,156.7704,-0.728,2729,4
2019,5,May,5/1/2019,34.7079,1.0961,0.2359,0.4289,0.2359,0.4835,172.8216,-1.1497,2729,4
2019,6,Jun,6/1/2019,34.7079,1.0961,0.29105000000000003,0.5287,0.29105000000000003,0.5267499999999999,185.1846,-0.75865,2729,4
2019,7,Jul,7/1/2019,34.7079,1.0961,0.3462,0.6285,0.3462,0.57,197.5476,-0.3676,2729,4
2019,8,Aug,8/1/2019,34.7079,1.0961,0.3485875,0.6059249999999999,0.3485875,0.5697875,201.97215,-0.1017125,2729,4
2020,3,Mar,3/1/2020,34.7079,1.0961,0.3653,0.4479,0.3653,0.5683,232.944,1.7595,2729,4
2020,4,Apr,4/1/2020,34.7079,1.0961,0.2947,0.5344,0.2947,0.5421,241.5479,0.6188,2729,4
2020,5,May,5/1/2020,34.7079,1.0961,0.322,0.4408,0.322,0.5456,211.4833,-0.2091,2729,4
2020,6,Jun,6/1/2020,34.7079,1.0961,0.3584,0.6306,0.3584,0.5703,252.0646,1.73,2729,4
2020,7,Jul,7/1/2020,34.7079,1.0961,0.3661,0.601,0.3661,0.6023,313.9487,1.0907,2729,4
2020,8,Aug,8/1/2020,34.7079,1.0961,0.238,0.5558,0.238,0.522,387.7601,1.9695,2729,4
2021,3,Mar,3/1/2021,34.7079,1.0961,0.2268,0.4267,0.2268,0.4994,61.5882,-1.0706,2729,4
2021,4,Apr,4/1/2021,34.7079,1.0961,0.2317,0.4602,0.2317,0.486,210.9278,0.1324,2729,4
2021,5,May,5/1/2021,34.7079,1.0961,0.3243,0.5323,0.3243,0.5656,264.2147,1.0739,2729,4
2021,6,Jun,6/1/2021,34.7079,1.0961,0.3665,0.5602,0.3665,0.5897,119.8339,-0.6655,2729,4
2021,7,Jul,7/1/2021,34.7079,1.0961,0.34209999999999996,0.5431,0.34209999999999996,0.5829,140.5726,-0.73375,2729,4
2021,8,Aug,8/1/2021,34.7079,1.0961,0.3177,0.526,0.3177,0.5761,161.3113,-0.802,2729,4
2022,3,Mar,3/1/2022,34.7079,1.0961,0.1447,0.43,0.1447,0.3066,77.8292,-0.8023,2729,4
2022,4,Apr,4/1/2022,34.7079,1.0961,0.1146,0.4413,0.1146,0.2576,172.2941,-0.4814,2729,4
2022,5,May,5/1/2022,34.7079,1.0961,0.215,0.5402,0.215,0.3623,185.6673,-0.8372,2729,4
2022,6,Jun,6/1/2022,34.7079,1.0961,0.2502,0.579,0.2502,0.3816,95.7318,-1.1022,2729,4
2022,7,Jul,7/1/2022,34.7079,1.0961,0.19079999999999997,0.5311,0.19079999999999997,0.28935,222.5245,0.19840000000000013,2729,4
2022,8,Aug,8/1/2022,34.7079,1.0961,0.1314,0.4832,0.1314,0.1971,349.3172,1.499,2729,4
2023,3,Mar,3/1/2023,34.7079,1.0961,0.1762,0.506,0.1762,0.3135,164.4848,0.6288,2729,4
2023,4,Apr,4/1/2023,34.7079,1.0961,0.1844,0.4946,0.1844,0.294,174.9983,-0.4384,2729,4
2023,5,May,5/1/2023,34.7079,1.0961,0.1783,0.5963,0.1783,0.2806,186.2229,-0.8236,2729,4
2023,6,Jun,6/1/2023,34.7079,1.0961,0.2358,0.4222,0.2358,0.3189,147.5635,-0.1632,2729,4
2023,7,Jul,7/1/2023,34.7079,1.0961,0.257,0.6253,0.257,0.4028,122.729,-1.3049,2729,4
2023,8,Aug,8/1/2023,34.7079,1.0961,0.2288,0.5593,0.2288,0.374,146.6114,-0.9819,2729,4
2024,3,Mar,3/1/2024,34.7079,1.0961,0.2008,0.5192,0.2008,0.3506,81.2165,-0.7464,2729,4
2024,4,Apr,4/1/2024,34.7079,1.0961,0.2067,0.5347,0.2067,0.3545,247.4034,0.7119,2729,4
2024,5,May,5/1/2024,34.7079,1.0961,0.2365,0.5749,0.2365,0.3845,184.5875,-0.8634,2729,4
2024,6,Jun,6/1/2024,34.7079,1.0961,0.2571,0.6315,0.2571,0.3495,85.7749,-1.2826,2729,4
2024,7,Jul,7/1/2024,34.7079,1.0961,0.2773,0.7125,0.2773,0.4163,246.6849,0.248,2729,4
2024,8,Aug,8/1/2024,34.7079,1.0961,0.2191,0.6359,0.2191,0.3782,210.031,-0.2057,2729,4
2025,3,Mar,3/1/2025,34.7079,1.0961,0.1752,0.482,0.1752,0.3146,180.4817,0.893,2729,4
2025,4,Apr,4/1/2025,34.7079,1.0961,0.219,0.5828,0.219,0.3784,175.8868,-0.4243,2729,4
2025,5,May,5/1/2025,34.7079,1.0961,0.2153,0.5331,0.2153,0.3251,236.7133,0.4048,2729,4
2025,6,Jun,6/1/2025,34.7079,1.0961,0.2688,0.5969,0.2688,0.3854,160.8284,0.0771,2729,4
2025,7,Jul,7/1/2025,34.7079,1.0961,0.3223,0.6607,0.3223,0.44570000000000004,84.94349999999997,-0.2506,2729,4
2025,8,Aug,8/1/2025,34.7079,1.0961,0.37579999999999997,0.7244999999999999,0.37579999999999997,0.506,9.058599999999956,-0.5783,2729,4
2017,3,Mar,3/1/2017,34.7039,1.1395,0.37199999999999955,-0.6263,0.37199999999999955,0.8888000000000004,-1860.8596,-3.3155,2810,4
2017,4,Apr,4/1/2017,34.7039,1.1395,0.36829999999999957,-0.5809,0.36829999999999957,0.8738000000000004,-1780.1544,-3.212,2810,4
2017,5,May,5/1/2017,34.7039,1.1395,0.3645999999999996,-0.5355,0.3645999999999996,0.8588000000000003,-1699.4492,-3.1085,2810,4
2017,6,Jun,6/1/2017,34.7039,1.1395,0.3608999999999996,-0.4901,0.3608999999999996,0.8438000000000003,-1618.744,-3.005,2810,4
2017,7,Jul,7/1/2017,34.7039,1.1395,0.35719999999999963,-0.4447,0.35719999999999963,0.8288000000000003,-1538.0388,-2.9015,2810,4
